tile_id,scene_cloud_pnt,scene_group,max_cloud_cover,cement_prob,cement_uid,dist_m
MGRS-44TPM-0294,0.512785,1,5,0.4950421452522278,CHN1079,915.6047643561722
MGRS-45TVG-0022,0.48758,1,5,0.1555444896221161,CHN0685,1741.6857155560333
MGRS-45TWJ-0287,0.473045,1,5,0.6156815886497498,CHN0687,456.50413140098624
MGRS-45TWJ-0409,0.473045,1,5,0.10056968778371812,CHN0691,818.6975573201381
MGRS-46TEN-0208,0.045159,1,5,0.13171355426311493,CHN0684,2030.1525129862623
MGRS-46TEN-0405,0.045159,1,5,0.0956861823797226,CHN0951,1795.0059280187459
MGRS-46TFN-0243,0.044633,1,5,0.2629817426204681,CHN0951,1224.8685152730848
MGRS-47QNG-0836,4.73996114730835,1,5,0.1223273053765297,CHN0454,1287.5889383057338
MGRS-47QPF-0722,0.6767460107803345,1,5,0.05174475908279419,CHN0680,1483.1743365869938
MGRS-47RLH-0193,0.7314590215682983,1,5,0.05281166359782219,CHN1222,1949.9921672427188
MGRS-47RMH-0341,3.994786024093628,1,5,0.9738811254501344,CHN1101,570.818643535393
MGRS-47RPJ-0443,1.061732,1,5,0.04225857555866242,CHN1252,1288.77833431537
MGRS-47RPJ-0871,1.061732,1,5,0.044188950210809715,CHN0903,1687.0900526291146
MGRS-47RPK-0258,0.150013,1,5,0.7227571606636047,CHN0908,694.9192126487812
MGRS-47RQH-0288,0.09790600091218947,1,5,0.02938386611640453,CHN0967,1345.4835685141659
MGRS-47RQK-0318,0.370234,1,5,0.02353869378566742,CHN0466,1267.5616047643016
MGRS-47RQK-0449,0.370234,1,5,0.07650630176067352,CHN1119,1253.0481949687462
MGRS-47RRH-0047,0.2629599869251251,1,5,0.17110806703567505,CHN0988,1005.8757075533028
MGRS-47RRH-0047,0.2629599869251251,1,5,0.17110806703567505,CHN0463,1007.4346382829137
MGRS-47RRH-0235,0.2629599869251251,1,5,0.5633728504180908,CHN1233,1678.5232761892805
MGRS-47RRH-0430,0.2629599869251251,1,5,0.40721040964126587,CHN0448,1044.188522759084
MGRS-47RRH-0444,0.2629599869251251,1,5,0.4322859048843384,CHN0991,579.5371993099702
MGRS-47RRH-0645,0.2629599869251251,1,5,0.10745219886302948,CHN0453,1859.3220017048532
MGRS-47RRJ-0624,0.2651129961013794,1,5,0.3619675934314728,CHN0988,1813.933721373128
MGRS-47RRJ-0624,0.2651129961013794,1,5,0.3619675934314728,CHN0463,1804.979917107315
MGRS-47SQA-0071,2.064669,1,5,0.371696799993515,CHN0556,1722.1320873995414
MGRS-48QUM-0502,2.8952040672302246,1,5,0.8463271260261536,CHN1194,739.2607606244152
MGRS-48QUM-0541,2.8952040672302246,1,5,0.19435173273086548,CHN0455,1971.3512511022589
MGRS-48RTN-0078,0.3012650012969971,1,5,0.8204669356346129,CHN0988,742.4490780380498
MGRS-48RTN-0078,0.3012650012969971,1,5,0.8204669356346129,CHN0463,736.8956545335134
MGRS-48RTN-0265,0.3012650012969971,1,5,0.9717692136764526,CHN1233,310.47345810233764
MGRS-48RTN-0463,0.3012650012969971,1,5,0.22959740459918976,CHN0448,1000.5879189472128
MGRS-48RTN-0477,0.3012650012969971,1,5,0.9448893070220948,CHN0991,825.9384602957305
MGRS-48RTN-0674,0.3012650012969971,1,5,0.051739711314439774,CHN0453,1963.367200034068
MGRS-48RTP-0659,0.2614479959011078,1,5,0.09151051193475723,CHN0988,1236.19443335117
MGRS-48RTP-0659,0.2614479959011078,1,5,0.09151051193475723,CHN0463,1217.979817143788
MGRS-48RTQ-0503,0.4665690064430237,1,5,0.046193357557058334,CHN0661,1604.587663586875
MGRS-48RTT-0236,4.133281230926514,1,5,0.07551336288452147,CHN0662,1696.9614207914606
MGRS-48RTU-0210,2.0146450000000002,1,5,0.3269495069980621,CHN0662,2299.1539885190896
MGRS-48RTU-0577,2.0146450000000002,1,5,0.045413628220558167,CHN0676,1468.455377436258
MGRS-48RUN-0233,0.7885919809341431,1,5,0.5729275941848755,CHN0833,657.4472457358582
MGRS-48RUN-0391,0.7885919809341431,1,5,0.9581669569015504,CHN1078,411.96690019334545
MGRS-48RUT-0365,0.389805,1,5,0.2695402204990387,CHN0643,1490.7628370502887
MGRS-48RUT-0392,0.389805,1,5,0.2530297040939331,CHN0654,997.8490750874882
MGRS-48RUT-0393,0.389805,1,5,0.20595455169677732,CHN0644,1265.6569316592816
MGRS-48RUT-0686,0.389805,1,5,0.07285815477371216,CHN0653,2049.1788622961344
MGRS-48RUV-0419,3.972497,1,5,0.031916040927171714,CHN0451,1458.3839420459128
MGRS-48RUV-0475,3.972497,1,5,0.08545909076929092,CHN0138,1728.594720181193
MGRS-48RUV-0502,3.972497,1,5,0.04127591848373413,CHN0073,1843.4354787386906
MGRS-48RVN-0127,0.689021,1,5,0.9529183506965636,CHN0998,309.6356717628327
MGRS-48RVQ-0585,0.05328100174665451,1,5,0.20209693908691406,CHN0465,681.2307319542117
MGRS-48RVQ-0619,0.05328100174665451,1,5,0.09117960184812546,CHN1154,1325.6196544587747
MGRS-48RVQ-1028,0.05328100174665451,1,5,0.050779227167367935,CHN0805,952.0939383800176
MGRS-48RVS-0401,0.875857,1,5,0.05461138486862183,CHN0705,1422.532656001364
MGRS-48RVS-0618,0.875857,1,5,0.18878686428070068,CHN0464,1068.2714723190022
MGRS-48RVS-0622,0.875857,1,5,0.04921592026948929,CHN0885,1166.22980750592
MGRS-48RVS-0992,0.875857,1,5,0.06140224635601044,CHN1255,1645.23707707443
MGRS-48RVV-0012,4.665336,1,5,0.6503884196281433,CHN0130,1805.1362570328492
MGRS-48RVV-0445,4.665336,1,5,0.05824887752532959,CHN0660,1919.411439635922
MGRS-48RWN-0155,1.48532,1,5,0.18712785840034485,CHN0998,817.1747269626378
MGRS-48RWN-0211,1.48532,1,5,0.08122910559177399,CHN0866,1715.6370424119789
MGRS-48RWP-0059,0.14108099999999998,1,5,0.3046824038028717,CHN0946,1562.9679166744652
MGRS-48RWP-0325,0.14108099999999998,1,5,0.6656255125999451,CHN0944,1487.7948400149833
MGRS-48RWQ-0990,0.208992,1,5,0.06237753108143808,CHN0892,1629.2503985600115
MGRS-48RWQ-1223,0.208992,1,5,0.1263568550348282,CHN0946,1800.1106989029092
MGRS-48RWS-0995,0.13554000000000002,1,5,0.2223755568265915,CHN1105,1478.9599155205983
MGRS-48RWT-0737,0.35142199999999996,1,5,0.08058016002178192,CHN0408,1374.3783538342022
MGRS-48RXQ-0579,3.060181,1,5,0.9423308968544006,CHN0037,761.5906230094471
MGRS-48RXQ-0615,3.060181,1,5,0.047307707369327545,CHN0294,2056.887941520614
MGRS-48RXQ-0769,3.060181,1,5,0.039680667221546166,CHN0836,1480.472970926809
MGRS-48RXQ-0928,3.060181,1,5,0.5263606905937195,CHN1170,1502.2530863271243
MGRS-48RXS-0674,0.222531,1,5,0.16313694417476654,CHN0570,1001.1831103231627
MGRS-48RXT-0185,1.156377,1,5,0.03903752565383911,CHN1055,1433.7107944549136
MGRS-48RXT-0432,1.156377,1,5,0.1959870606660843,CHN0472,1283.0832802834536
MGRS-48RXT-0551,1.156377,1,5,0.1444564163684845,CHN0225,1608.9904392201645
MGRS-48RXT-0580,1.156377,1,5,0.08274385333061217,CHN0470,2167.1714964252865
MGRS-48RXT-0614,1.156377,1,5,0.7927994728088379,CHN0223,696.4589739074597
MGRS-48RXT-1118,1.156377,1,5,0.4851393699645996,CHN0219,1552.1689680655322
MGRS-48RXU-0313,1.007474,1,5,0.09772413969039916,CHN1171,1601.3431263817731
MGRS-48RXU-0313,1.007474,1,5,0.09772413969039916,CHN0547,1600.2337665296607
MGRS-48RXU-0350,1.007474,1,5,0.8922028541564941,CHN0647,751.8539586471638
MGRS-48RXU-0456,1.007474,1,5,0.07890932261943817,CHN0640,1674.9612555603055
MGRS-48RXU-0490,1.007474,1,5,0.03462289273738861,CHN0651,1863.3138012177205
MGRS-48RXU-0703,1.007474,1,5,0.4345594942569733,CHN1172,858.5644914741052
MGRS-48RXU-0703,1.007474,1,5,0.4345594942569733,CHN0646,840.7831721644236
MGRS-48RXU-0708,1.007474,1,5,0.1550404727458954,CHN0830,876.6667115087675
MGRS-48RXU-0876,1.007474,1,5,0.74528968334198,CHN0214,872.2347766041712
MGRS-48RXU-0881,1.007474,1,5,0.11586907505989075,CHN0656,1795.1008007970515
MGRS-48RXU-1005,1.007474,1,5,0.7240669131278992,CHN0216,1057.3321272708747
MGRS-48RXU-1006,1.007474,1,5,0.17427437007427216,CHN0911,700.236234426543
MGRS-48RXU-1007,1.007474,1,5,0.02766000665724277,CHN1056,2032.8925066876811
MGRS-48RXU-1007,1.007474,1,5,0.02766000665724277,CHN0469,2030.8816579284116
MGRS-48RXU-1170,1.007474,1,5,0.9221093654632568,CHN0222,1762.2532681593602
MGRS-48RXU-1191,1.007474,1,5,0.2559365630149841,CHN0215,1562.2386541854487
MGRS-48RXV-1090,0.3148809969425201,1,5,0.9278425574302672,CHN0976,374.3515827043085
MGRS-48RYT-0199,1.190723,1,5,0.027357745915651318,CHN0353,2062.002863805893
MGRS-48RYT-0609,1.190723,1,5,0.07831472158432007,CHN0226,1839.6982336980734
MGRS-48RYU-0220,1.6110899448394775,1,5,0.17627856135368347,CHN1086,1241.6637137330256
MGRS-48RYU-0595,1.6110899448394775,1,5,0.2891361713409424,CHN0910,1961.1968152733893
MGRS-48RYV-0996,0.10052700340747832,1,5,0.7578410506248474,CHN0051,984.5872305756443
MGRS-48RYV-1105,0.10052700340747832,1,5,0.06884627789258957,CHN0238,1596.650036953918
MGRS-48RZN-0337,0.5178050000000001,1,5,0.2801528573036194,CHN0279,1635.8636216065793
MGRS-48STF-0530,0.137149,1,5,0.8611239790916443,CHN0506,598.3137736879371
MGRS-48SUF-0072,0.131823,1,5,0.9705990552902222,CHN1084,491.29562360680626
MGRS-48SUF-0490,0.131823,1,5,0.04087931662797928,CHN0506,1229.449827778595
MGRS-47QQE-0243,2.6760079860687256,2,5,0.30257588624954224,CHN0969,1602.4161810202627
MGRS-48RTQ-0256,0.47893800000000003,2,5,0.2912802994251251,CHN0661,1604.587663586875
MGRS-48RUR-0331,0.8608629703521729,2,5,0.057174865156412125,CHN0980,1590.8823314369856
MGRS-48RUU-0470,1.4807130098342896,2,5,0.18068070709705356,CHN0650,1429.7607628026901
MGRS-48RXR-0225,0.341074,2,5,0.2321969717741013,CHN1249,1620.726124222994
MGRS-48RXR-0373,0.341074,2,5,0.10417509824037552,CHN0569,1578.7420757840903
MGRS-48RXR-0484,0.341074,2,5,0.27221640944480896,CHN0909,1213.747453174184
MGRS-48RXR-0496,0.341074,2,5,0.4361874759197235,CHN0462,1411.8989460088271
MGRS-48STF-0131,0.901877,2,5,0.9086449146270752,CHN0506,598.3137736879371
MGRS-48SUF-0016,0.43472299999999997,2,5,0.10282859951257706,CHN0506,1229.449827778595
MGRS-48SVA-0579,1.688366,1,5,0.0647185668349266,CHN0831,1367.1137535571859
MGRS-48SVA-0677,1.688366,1,5,0.4480830729007721,CHN0151,1558.7478135890008
MGRS-48SVA-0896,1.688366,1,5,0.08941998332738876,CHN0130,1248.0687303232044
MGRS-48SVB-0218,0.210986,1,5,0.5628987550735474,CHN0489,2183.2551541348575
MGRS-48SVC-0723,0.143611,1,5,0.5784331560134888,CHN0489,1692.8566634863143
MGRS-48SVD-0450,0.030352999999999998,1,5,0.09913837909698486,CHN0524,1976.978197349327
MGRS-48SVF-0468,0.14871600000000001,1,5,0.11153291910886763,CHN0523,1577.436725119436
MGRS-48SWB-0928,0.48058199999999995,1,5,0.3482615947723389,CHN0942,1622.6655429188197
MGRS-48SWD-0763,0.177043,1,5,0.06910326331853868,CHN0683,2027.6432161081264
MGRS-48SWD-0763,0.177043,1,5,0.06910326331853868,CHN1186,2026.027216530948
MGRS-48SWG-0017,0.21454299999999998,1,5,0.4132741689682007,CHN1263,1101.80038692724
MGRS-48SWG-0028,0.21454299999999998,1,5,0.17819997668266296,CHN0518,737.0620622658749
MGRS-48SWG-0422,0.21454299999999998,1,5,0.21110622584819794,CHN0528,1651.8666809476174
MGRS-48SWG-0460,0.21454299999999998,1,5,0.6813290119171143,CHN0520,2214.81207659772
MGRS-48SWH-0045,0.28457799553871155,1,5,0.9200350046157836,CHN0521,412.6388737669737
MGRS-48SWH-0051,0.28457799553871155,1,5,0.8601782321929932,CHN0522,1083.8769472349068
MGRS-48SWH-0284,0.28457799553871155,1,5,0.8241462707519531,CHN1263,202.64778221950593
MGRS-48SWH-0295,0.28457799553871155,1,5,0.7467027902603149,CHN0518,1404.0326678015465
MGRS-48SXA-0144,0.416191,1,5,0.21348382532596588,CHN0876,1276.0256651180066
MGRS-48SXA-0244,0.416191,1,5,0.08035818487405777,CHN1156,1829.3327318379356
MGRS-48SXB-0307,0.178123,1,5,0.3677336573600769,CHN0627,1002.5955879105826
MGRS-48SXB-0348,0.178123,1,5,0.4042158424854279,CHN0695,1831.7022521086824
MGRS-48SXE-0231,0.499723,1,5,0.07534029334783554,CHN0948,801.5892042252109
MGRS-48SXE-0231,0.499723,1,5,0.07534029334783554,CHN0947,839.6124807206228
MGRS-48SXE-0392,0.499723,1,5,0.979196071624756,CHN0055,175.5686663919406
MGRS-48SXE-0397,0.499723,1,5,0.08628759533166885,CHN0686,1765.0801999589378
MGRS-48SXJ-0054,0.09421,1,5,0.1967177391052246,CHN0759,1450.424498742428
MGRS-48SXJ-0211,0.09421,1,5,0.3679756224155426,CHN1199,2318.19853970185
MGRS-48SXJ-0211,0.09421,1,5,0.3679756224155426,CHN1198,2291.7994687501423
MGRS-48SXJ-0218,0.09421,1,5,0.5532721877098083,CHN0380,1756.6556045690868
MGRS-48SXJ-0242,0.09421,1,5,0.08033437281847,CHN0379,1232.7089738034304
MGRS-48SXJ-0247,0.09421,1,5,0.10369411110877992,CHN0375,2121.462060504272
MGRS-48SXJ-0295,0.09421,1,5,0.12680000066757202,CHN1196,1758.7162943055703
MGRS-48SXJ-0295,0.09421,1,5,0.12680000066757202,CHN1197,1840.8830365122353
MGRS-48SXJ-0323,0.09421,1,5,0.6139567494392395,CHN0530,1249.9604891424501
MGRS-48SXJ-0747,0.09421,1,5,0.055007148534059525,CHN1116,1098.9379797555582
MGRS-48SXJ-0747,0.09421,1,5,0.055007148534059525,CHN1115,1082.925685308235
MGRS-48SYA-0479,0.2590970098972321,1,5,0.8334826827049255,CHN0997,1177.2160920455185
MGRS-48SYB-0296,0.11010199999999999,1,5,0.14829261600971222,CHN0629,1392.5614804102077
MGRS-48SYB-0630,0.11010199999999999,1,5,0.08572138845920563,CHN0954,1250.5932050093122
MGRS-48SYC-0160,0.4904829859733582,1,5,0.08440997451543808,CHN0586,1639.4103026771559
MGRS-48SYD-0473,0.12482299655675888,1,5,0.7189331650733948,CHN1124,1437.0636365307416
MGRS-48SYD-0579,0.12482299655675888,1,5,0.05315294861793518,CHN0416,1717.5530752329144
MGRS-48SYD-0600,0.12482299655675888,1,5,0.14890481531620026,CHN0410,2055.213982861301
MGRS-48SYD-0679,0.12482299655675888,1,5,0.234083890914917,CHN0871,1457.2166800314285
MGRS-49QBB-0218,1.258739,1,5,0.05633639171719551,CHN0703,1927.6435381387041
MGRS-49QBB-0220,1.258739,1,5,0.1541631817817688,CHN1133,2002.1857615426266
MGRS-49QBB-0220,1.258739,1,5,0.1541631817817688,CHN0201,1971.940884785224
MGRS-49QCB-1185,0.0885699987411499,1,5,0.18582384288311005,CHN0905,1149.6293352649786
MGRS-49QCG-0041,1.382223,1,5,0.041806723922491074,CHN0282,949.9853861258068
MGRS-49QCG-1031,1.382223,1,5,0.21471060812473294,CHN0212,1441.580030760725
MGRS-49QDD-0028,2.8581090000000002,1,5,0.88714200258255,CHN1107,754.1820104540699
MGRS-49QDD-0029,2.8581090000000002,1,5,0.1558094471693039,CHN0499,1311.3469552877161
MGRS-49QDD-0077,2.8581090000000002,1,5,0.08852827548980713,CHN0898,1661.9725130715474
MGRS-49QDD-0355,2.8581090000000002,1,5,0.03631478175520897,CHN0194,1797.4349443350357
MGRS-49QDD-0427,2.8581090000000002,1,5,0.10935629904270172,CHN0024,915.3212914369178
MGRS-49QEE-0267,4.724178,1,5,0.25577622652053833,CHN0906,1275.7791679134862
MGRS-49QEE-0268,4.724178,1,5,0.11128229647874832,CHN0054,1573.3875477874403
MGRS-49RBL-0032,0.10147300000000001,1,5,0.9441850185394288,CHN0295,138.70306045760594
MGRS-49RBL-0675,0.10147300000000001,1,5,0.10512583702802658,CHN0945,1487.4612737361715
MGRS-49RBM-0860,0.279629,1,5,0.24928878247737885,CHN0295,1096.30511572144
MGRS-49RBN-0355,1.734934,1,5,0.10013097524642944,CHN0221,2058.4063247146773
MGRS-49RBP-0564,0.5564849972724915,1,5,0.6241866946220398,CHN0910,1648.8375056985244
MGRS-49RBQ-0995,0.22921599447727206,1,5,0.154380664229393,CHN0220,2013.7438285959536
MGRS-49RCH-1155,0.245813,1,5,0.9393405318260192,CHN0282,218.80467391742616
MGRS-49RCK-0606,0.307438,1,5,0.06300175935029984,CHN1173,1565.2870900291468
MGRS-49RCL-0659,0.165205,1,5,0.05368432402610779,CHN1189,1925.2429875256782
MGRS-49RCM-0213,1.425497,1,5,0.8542308211326599,CHN1004,712.6806840661483
MGRS-49RCM-0569,1.425497,1,5,0.5566861629486084,CHN0224,667.6927737123117
MGRS-49RDL-0188,1.287442,1,5,0.9646530151367188,CHN0365,172.28149839994498
MGRS-49RDL-0534,1.287442,1,5,0.606161892414093,CHN0340,841.5263217087629
MGRS-49RDQ-0202,4.803418,1,5,0.10221894830465317,CHN0934,1483.734659935305
MGRS-49RDQ-0510,4.803418,1,5,0.04588674381375313,CHN0982,1477.1135366687288
MGRS-49REK-0390,1.8688399791717532,1,5,0.05064791813492775,CHN0169,1345.744028640302
MGRS-49REK-0418,1.8688399791717532,1,5,0.22171872854232788,CHN0033,912.2777477614131
MGRS-49REK-0575,1.8688399791717532,1,5,0.13732989132404327,CHN1230,1356.638932092851
MGRS-49REK-0760,1.8688399791717532,1,5,0.13356491923332214,CHN0371,1129.029310526091
MGRS-49REL-0251,1.1686760187149048,1,5,0.044890835881233215,CHN0056,1579.507979720225
MGRS-49REL-0450,1.1686760187149048,1,5,0.12322474271059035,CHN1087,1281.2523223968287
MGRS-49REL-0507,1.1686760187149048,1,5,0.11393773555755615,CHN0972,1691.169687254838
MGRS-49REL-0786,1.1686760187149048,1,5,0.0509767048060894,CHN0050,1312.3878784998042
MGRS-49REL-1082,1.1686760187149048,1,5,0.942188322544098,CHN1148,144.9992436577185
MGRS-49REL-1121,1.1686760187149048,1,5,0.05320730805397034,CHN1147,1772.9211320272973
MGRS-49REN-0158,3.670093,1,5,0.4632908403873444,CHN1096,764.3128491135947
MGRS-49REN-0251,3.670093,1,5,0.2483441382646561,CHN0932,1538.3497352308314
MGRS-49REN-0251,3.670093,1,5,0.2483441382646561,CHN0367,1577.48743054106
MGRS-49REN-0283,3.670093,1,5,0.04662780836224556,CHN0057,2271.47193071226
MGRS-49REN-0614,3.670093,1,5,0.04788994789123535,CHN0696,1575.6787698831868
MGRS-49REP-0217,0.5549399852752686,1,5,0.44470834732055664,CHN0966,1241.462518163005
MGRS-49REP-0487,0.5549399852752686,1,5,0.3005044460296631,CHN0979,1241.9917810839809
MGRS-49REP-0788,0.5549399852752686,1,5,0.6936344504356384,CHN0702,550.2309483393138
MGRS-49REP-0789,0.5549399852752686,1,5,0.06354589760303497,CHN0933,1803.4467720197715
MGRS-49REQ-0675,0.1821260005235672,1,5,0.9629573225975036,CHN0928,452.2785469466585
MGRS-49RFK-0377,0.2268729954957962,1,5,0.9237879514694214,CHN1005,617.5964675131871
MGRS-49RFK-0921,0.2268729954957962,1,5,0.6420362591743469,CHN0148,1468.9248865771292
MGRS-49RFL-0063,2.2818400859832764,1,5,0.1942279040813446,CHN0697,1719.6028539192919
MGRS-49RFL-0264,2.2818400859832764,1,5,0.15461193025112152,CHN1006,776.5619395567968
MGRS-49RFL-0349,2.2818400859832764,1,5,0.5314035415649414,CHN1009,763.5182013274658
MGRS-49RFN-0749,2.304071,1,5,0.13861879706382751,CHN1012,1708.4851886346814
MGRS-49RFP-0559,2.8382010459899902,1,5,0.4503340423107147,CHN0970,1681.594600963455
MGRS-49RFP-0637,2.8382010459899902,1,5,0.1240386888384819,CHN0931,1410.850207289557
MGRS-49RGL-0041,2.7005209922790527,1,5,0.8381791710853577,CHN0694,1679.4951072452602
MGRS-49RGL-0547,2.7005209922790527,1,5,0.14386676251888275,CHN0981,1208.6215408599573
MGRS-49RGM-0808,0.2503989934921265,1,5,0.07580260932445526,CHN0133,1148.6550894553664
MGRS-49RGM-0900,0.2503989934921265,1,5,0.0579022616147995,CHN0099,1881.5723827216968
MGRS-49RGM-1069,0.2503989934921265,1,5,0.7174063920974731,CHN0694,2237.970332165326
MGRS-49RGN-0052,0.2147900015115738,1,5,0.13656815886497498,CHN0355,1735.2480049637309
MGRS-49RGN-0266,0.2147900015115738,1,5,0.5733110904693604,CHN0042,1909.2750215156636
MGRS-49RGP-0063,2.10894,1,5,0.6912391781806946,CHN0929,1850.038696565719
MGRS-49RGP-0142,2.10894,1,5,0.6491766571998596,CHN0760,614.4685596368513
MGRS-49RGP-1011,2.10894,1,5,0.026866031810641292,CHN0117,1492.588070230109
MGRS-49RGP-1131,2.10894,1,5,0.8480127453804016,CHN0355,642.3620536067074
MGRS-49RGQ-0265,0.4093320071697235,1,5,0.043325696140527725,CHN0357,1735.786409207818
MGRS-49RGQ-0789,0.4093320071697235,1,5,0.9094569683074952,CHN0793,1081.1106162831975
MGRS-49RGQ-1166,0.4093320071697235,1,5,0.1301558017730713,CHN0929,1279.4783046484495
MGRS-49SBR-0336,0.008165000006556511,1,5,0.4734154343605042,CHN0997,1145.2817093782032
MGRS-49SBT-0109,0.10057300329208374,1,5,0.08173318952322006,CHN0586,1247.082006072235
MGRS-49SBU-0487,0.17301400005817413,1,5,0.8749995827674866,CHN0871,1670.8556975251552
MGRS-49SCS-0011,0.07427600026130676,1,5,0.11231285333633424,CHN1144,1842.0497630069683
MGRS-49SCS-0392,0.07427600026130676,1,5,0.1182771548628807,CHN0624,1619.9754157950417
MGRS-49SCS-0519,0.07427600026130676,1,5,0.11393730342388153,CHN0865,1258.6917872761774
